book_id,book_title,author,cover_url,publisher,pub_year,book_url,comment_id,user,rating
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4479695581,海牙,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4487605244,ted,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4441982183,wqh,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4451293288,罗歌,还行
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4463197910,w2jmoe,No rating
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4451663898,Jack,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4478680397,仔西,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4442193864,水听冬,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4450517365,不回头的弧线,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4467064282,J.Bond,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4478252837,凯豆,推荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4442231563,子非秋月,力荐
