book_id,book_title,comment_id,content
36331621,格外的活法,4413413411,非常喜欢，从去年的东京八平米，让我重新审视我在北京小出租屋的生活，到今年的格外的活法，让我更加坚定人活着，并不一定非要追求主流的人生，找到自己热爱或擅长的事，不求功利的坚持下去，并在此过程中与人产生联结，互相滋养与支持，才是于我而言更重要。喜欢吉井忍的文字，淡淡的，却能轻易的走进我的心。
36331621,格外的活法,4413029164,看似平淡日常的文字，看似微小的不起眼的切入点，却构筑出了一个平凡、丰富又深刻的世界。她采访了都筑响一！在他的照片和笔下，我打破了对日本家居和日式生活那种杂志化风格的想象，发现在一种有限直至中建立的无限可能，在一种混乱之中建立的美好秩序，而此种印象和吉井忍的气质是非常相像的，生活不需要统一的步调和方法，美不是整齐划一的。\n书名就很巧妙，中文“格外”超越是格子/常规之外，英文是处在普通/正常之外，访谈的人们也许过着非主流的生活，但他们也有各自的犹疑、困惑、弯路和障碍，也是在偶然和必然，被动和主动的选择之间走到了现在的”活法“里，我们每个人的人生不也是如此吗？在现在的社会大环境下来看这些故事，能让我们跳脱出自身的局限去看生活吧，能给予更多的人勇气和温暖，得到一种不管怎样也要好好生活下去的力量。
36331621,格外的活法,4420041876,吉井忍对所采访的这群°格外°的人 有种深沉的理解 一份默默的贴心 却冷静地写下自己的观察 克制地传达出内心的感动
36331621,格外的活法,4420683274,读完《东京八平米》因为吉井忍的人格魅力而而喜欢上她的作品，字里行间娓娓道来，读的时候会想到一些电影里的场景，人和人的真诚交流实在难得
36331621,格外的活法,4439175659,从《东京八平米》那时就很喜欢吉井忍。《格外的活法》是她采访十余人的访谈录，和想象中不同，她给人的感觉总是最大限度地保留对方自我表达的自由度，好几个故事总是看到最后才将视角显露出来，但我们也知道这些事无巨细又精确的输出，作者是在其中承担了很大的心力的。
36331621,格外的活法,4431454481,一篇篇小故事 没有特别让人惊讶的故事 就是那种淡淡的戳人
36331621,格外的活法,4414704154,去年底在虹口区的半层书店偶遇老师的签名画，当场惊呼，一直都特别喜欢她的作品。这本唯一的遗憾就是十二位受访者只有一位女性，希望以后看到更多女性素材。“我们的格外，或许不是克服了所谓的缺点，而是选择与原来的自我共存时才被展现出来”。吉井忍女士，请您继续倾听，继续叙述🥹
36331621,格外的活法,4437941085,在生日这天，拿到了新书，专注阅读了其中3个采访，还是熟悉的味道，熟悉的味道，带给人关于世界，关于怎样活着的一种素直平和的启发，在一个个白描般的讲述中，一点点重建生活的信心与信任。无论是局外人还是局内人，无论是进步主义还是退步主义，找到自己的活法才是本质。对生命而言，没有多余人，也没有格外的活法，因为生命本身就是美好😊
36331621,格外的活法,4413930187,一口气读完。书里的每一个人的活法都相对“非主流”但又自洽合理，并不是为了追求所谓的与众不同而那么活。喜欢吉井忍娓娓道来的写作风格。
36331621,格外的活法,4425406892,是平时看不到的日像；是正在发生，也是正在消失的。书名起得很好，甚至吉井老师自身的经历对我而言都算“格外的活法”了。不仅是描绘了不同寻常的生活方式，而且隐含的信息可以激发出延伸阅读，感谢！
36331621,格外的活法,4479572258,前面几篇略显平淡，二手书店老板/垃圾工漫才演员/送便当的独立摄影师……跟现在漫天的“人生是旷野”的自媒体vlog故事相比并不出奇。带着一点失望往后看，后半本又非常精彩，是种种在重压、在痛苦、在地缘政治冲突之下的人生，被侮辱与被损害的人又会迸发出意想不到的生活细节，比如一个人坐了13年牢，出狱后发现，不同咖喱店的比例不一样，他再也无法精准地把米饭和咖喱汁同时吃完，这也是他疯狂失控的生活中最微妙的场景。吉井忍能挖掘到这些让人哑然失笑的小故事，用轻柔的笔触勾勒出很重的人生经历，这是唯她独有的风格。
36331621,格外的活法,4422246701,几乎是不舍昼夜地读完了。如果人人都是被规训好的牛马、螺丝钉，那么这本书可能就不会存在了。再想到房贷、车贷甚至子女债，在某种程度上确实不如书中这些少数者通透。
36331621,格外的活法,4423567565,书里的每个人无论在什么地方 从事什么职业 做出什么选择 他们共同的特点就是拥有丰富的精神世界 必要的时候能够躲进自己亲手搭建的避难所来缓一缓
36331621,格外的活法,4415171074,作为一本人物采访录，在成书形式上，稍显漫散。相当部分的人物内容，其实是“本屋桑”《东京本屋》的内容延续，像一组番外篇采写（如福岛篇也介绍了南相马市的大内书店等）。直接与书店有关的，有冲绳市场里的书店乌拉拉，柳美里作家在福岛开设的FULL HOUSE，而老人便当摄影师福岛淳史，垃圾回收漫才艺人泷泽秀一自身都有出版书籍。至于大陆读者很有可能知晓的都筑响一，本身就是编书大魔王。就连怒罗权华裔黑社会人物汪楠，除了出过书，他最为乐道的回归本来图书寄送事务所，是一专门帮助监狱囚犯自新的类NGO组织。这些人物，他们既是与大大小小的书打交道，真的把人生变成了某一本书——而不是修辞意义上，经由别人装订过的，“我的人生像一本书”。
36331621,格外的活法,4426307872,和吉井忍前作《东京八平米》相比，这本是她走出自己世界，和其他人建立联系，通过沟通碰撞，发现并品尝更多生活味道（哲学）的一本集子。\n\n是吉井忍在生活探索中“前进一步”的实际表现。\n\n本作采访了几个不同领域的人（也有事），故事从日常切入，引出对讲述者来说“理所应当”，但对读者来说“万分新奇”的故事，最后升华至观念和意义。\n\n便当摄影师对老人生活的观察、二手书店主对附近性的发现，以及纹身师对匠人精神的理解……几乎每一个故事都或多或少突破我以往对这些领域（和领域中的从业者）刻板、浅薄的认识。\n\n这种突破提醒着我应该用更新更深入的角度去观察生活，为自己创造更多机会和社会产生联系，也让我对生活产生了新的期待。
36331621,格外的活法,4414693862,“格外”是不是本来就该是寻常？吉井老师写自己写别人，文字是云淡风轻，但读着却觉得韧劲从中生，原来人生这样也可以啊
36331621,格外的活法,4416516294,选择格外的活法，没有那么轻松潇洒，也没有那么可怕。非常喜欢给老人送便当的摄影师那一篇，当然其他篇章也很好。“格内”生活里有时候喘不过气的各位，来这里透透气吧。
36331621,格外的活法,4412949021,给大家的信里，吉井忍说可以在书里看看除了上班和理财外还有什么样的活法。开年后依旧低迷的状态里读一读还是受鼓舞的。最喜欢收垃圾的搞笑艺人、送便当的摄影师和通信的暴走族三段故事。跟朋友聊过，觉得自己的缺点就是克服不了了，格外的活法也许就是，只要内心不放弃自己，就会有支撑和退路。
36331621,格外的活法,4420296235,读来突然让我心静下来，开始思考自己的生活方式。活着的意义和目的是什么，我们还得自己找，这不单是靠智力就能想清楚的，你必须踏出一步，与眼前的人或事产生关系。吉井忍的书太对胃口了。\n\n认同作者说的3句话:\n已到中年的我，更感兴趣的是每个人的小故事，以及活在怀疑中，并以现有的能力面对不确定性和暧昧的人。不用那么急着寻找答案，留给自己自由思考的空间——面向人生，继续提问，继续追问。\n\n其实你生活真正所需的并不多。这里能够让你过一种适当的、没有过多也没有不足的生活。\n\n经济发达和富裕生活或许可以利用科学技术达成，但富裕之后到底该干什么活着的意义和目的是什么，我们还是得自己找。这不是单靠智力就能想清楚的，你必须踏出一步，与眼前的人或事产生联系。
36331621,格外的活法,4415844205,温暖，细腻，直戳人心。里面好几位受访者的工作态度，对生活的思考，对生命的洞察，都让我几近落泪，是会拿出来再翻一翻的好书。
36331621,格外的活法,4439084645,吉井忍的书有一种特别的味道，本质而朴实，她能挖掘采访对象很深，把他们的底色显露出来。这是事先下的功夫，也是面对面采访时，因为自己的坦诚和深刻理解而得到的反馈，还有事后精准的表达——三者缺一不可。她议论少而精当，很克制，这不容易。\n汪楠的故事在读库看过，回收垃圾的搞笑艺人也看过，忘了是不是也在读库。吉井忍想必与都筑响一关系好，她的上一本书都是他拍照。我也在她影响下买了他的书，很喜欢。\n要说我最喜欢的一篇，是福岛，有很韧的精神在里面，要说民族性，这篇说的最透。\n本书校对不太好，好几处不应该的错误，之前在豆瓣动态里说了，这里就不重复了——喜欢才挑刺，因为错误会妨碍好的内容。
36331621,格外的活法,4442591262,非常喜欢吉井忍平和的文字，背后都是温柔的力量～与其说是格外的活法，换个说辞就是保护梦想的另类方式，活着，固然重要，但梦想也重要，二者亦可兼得，只是作为平凡的普通人，压力会比较大～
36331621,格外的活法,4463600193,阅读感受一般，以不算深入的杂记与随笔混合着访谈来书写，附着一些被访者的图片影像，非常日本的生活态度与表达趋向，但整体上并没有太多新奇收获。
36331621,格外的活法,4422579792,“路变窄了，还可以走。”这将是我2025座右铭。好羡慕这样写作的自由。
36331621,格外的活法,4415612725,格里是惯常，格外是未知。但见过的活法多了就会发现，你以为的主流，其实一点也不主流。在人生的十字路口，别人选择右边时，请你问问自己是不是想去左边。
36331621,格外的活法,4429336155,吉井忍总给人一种“平淡认真做一个小人物也很好”的勇气和希望。
36331621,格外的活法,4454421659,要像保护动物多样性一样保护人类多样性。
36331621,格外的活法,4453774497,延续吉井忍一贯的风格：文字温暖不煽情，在探寻生活真相的同时，也提供了一种温柔而坚定的应对方式。完全可以慢下来，以自己的节奏生活。活着的意义和目的得自己去寻找，迈出脚步，与眼前的人或事产生关系。“路变窄了，但还可以走。”
36331621,格外的活法,4443631286,等待了一个月，一口气看完，喜欢\n-“守破离”做一个有本心有风骨的人\n-我花了很长时间迷失于路旁，但并不是徒劳无功\n摘录：\n一个人扔出去的东西，其实很能表现出你是什么样的人\n为了提升质量，保持某种输出量是必须的\n他们并不是一个人在家里孤孤单单等待便当的老年人，这些老年人经历过人生的种种，比如二战\n不拍摄并默默干活的日子也很重要\n要当建筑师不能只干建筑，一定要知道建筑以外的事情\n网络世界是擅长用网络的人构建的\n只要你能保持好奇心和素养，总能有个结果\n世界上还有人使劲敲击键盘，就为了让每个字同时打到五张纸上\n一切都来得及\n书连接着另一个世界\n哪怕做小偷也要做到最厉害的小偷（笑）\n找人要在人中，找米要在米中\n我们的“格外”或许不是因为克服了所谓的缺点，而是选择与原来的自我共存时才被展现出来
36331621,格外的活法,4449634006,第一份工作失业后看的这本书，感觉起到了一些安慰的作用。工作占据了毕业后的大部分个人时间，在选择时的确应该遵从自己的内心，而不是被社会上的主流绑定，认为去大厂、月薪几万才是好工作。另外，结合当下，我感觉不buy house差不多就能够让自己比较从容地生活了，如果还能够注意到一些消费主义陷进，或许能够让人生不被金钱所束缚。
36331621,格外的活法,4449403859,东京八平米已然见到了吉井忍格外的活法，这次的访谈收录了十二个人的活法，日本边缘社会的小小缩影，她们/他们像苔藓一般，在边缘处依然扩张自己的领域。最喜欢的是摄影家福岛淳史的故事，做了十多年的专门给老人家送健康便当的外卖员，记录下这群老人真实的样貌。很多人流泪深思，也有人批判质疑：他说自己拍下的不是死亡，而是生命。那些孤独的，坚持的，有尊严的生命，让他挣扎在写真这种拍摄者的掠夺性和被拍摄者的现实性之间，但是出发点是对人的敬意。中国摇滚史编年网站，监狱寄书事务所，冲绳的二手书店，做垃圾回收的漫才表演者，他们在正常中坚持怪异，又在偏见中寻找正视。非常感动的一本书，引用书中的一句话，“秘境就在隔壁，一直在我们身旁。”\n看那些不按照时代节奏的慢跑的人，非常自如，悦己。
36331621,格外的活法,4451295890,近期的热门书。在价值取向越来越单一的时代，看看这些没有壅塞在主流道路上的人们（上一本是《从鸟鸣中醒来》），被抽干了活力已经感官迟钝的社会中坚们得以借此呼吸，暂且换换脑子。比起一个萝卜一个坑的生活，开书店回收垃圾给独居老人送便当，柔弱的根系不为人所见却延伸得更广；把住所造成蚁巢虫茧般形态，在福岛延续生意和生活，在他们的历史创伤里找归属，给道上的纹身，甚至服刑，歪歪扭扭的生活其实都不算猎奇，原生林本就应该如此参差。
36331621,格外的活法,4422357062,“有的人会认为这样就不错。但换到我就不行……在找出这个答案之前，我就没法往前走。”\n\n书中的人物大都有一种可以称之为浪漫的特质，一开始我不知道那是什么，读到纹身师的故事，才明白那是一种并不关乎理想或道德的处世美学，一种“非如此不可”的原生力量——只有这样格外地活着，他们才能真正获得内心的和谐。\n\n然后吉井忍告诉我们，无法继续前行没关系，停下来，在脚下这块地默默耕耘的日子也很重要。所有遵循内心活在当下的积累，最终都会救你的。
36331621,格外的活法,4418992890,开独立书店原来这么辛苦啊/读到摄影师篇，除了书店主其余都是有自己擅长也喜爱的主业（不稳定不咋赚钱）和一个有稳定收入的副业共同维持自己喜欢的生活，其实追求喜欢的事是很辛苦的，也是需要在不断尝试与思考中探索机遇的/格外：跑到交通不便的冲绳开独立书店，因为喜欢冲绳的风土人情和出版社；坚持做脱口秀但不再偏执出名，白天在做垃圾分类员中找到踏实的生活；为老年人送便当赚钱的日子中真诚对待与思考，成就了摄影师；从监狱出来，从自身经历出发，找到存在的意义；喜欢爵士乐，认真对待客人，获得超越空间与政治友谊的咖啡店主；感觉到在故乡的使命的福岛鱼店主、书店主；一心精进技艺，真诚待人的纹身师。
36331621,格外的活法,4422687282,普通人選擇的不普通的生活，生活的意義不止是實現夢想，更是承擔責任。
36331621,格外的活法,4447632208,自序就很好看，书中的人物都不是“奇特人物”，也不太会是“别人家的小孩”，因为他们都不在主流赛道上。而作者也是放弃那种赛跑的人，游荡各地，不买房不上班，甘愿落后几圈并用自己的节奏慢跑。当时代变迁，这些无用之人能跑的路越来越窄，该怎么走下去？作者的结论是：路变窄了，但还可以活下去。印象比较深的是用了几十年造一所房子的建筑师，和难以融入日本社会、坐过牢的华人移民，很真切地展现了活着的艰难与反复。并非一路向着光明的、线性进步的人生，才是最普遍的真相吧。
36331621,格外的活法,4428528265,依然会被吉井忍的文字温暖到。
36331621,格外的活法,4423347212,千奇百怪的职业，书店老板、建筑师、纹身师……但是大家都拥有同样富有力量的人生。人生有那么多种活法，何必执着于世俗意义上成功的道路，失败有时候也是一种风景吧。
36331621,格外的活法,4416878157,客观地说，和《东京本屋》比较像，不如《东京八平米》。10个故事里最喜欢汪楠，那种在别人土地成长的疏离感
36331621,格外的活法,4413925852,【202501】在小鸟文学上读过部分。十二种不同的生活，透过他们看到常规意义外的生活方式
36331621,格外的活法,4413947849,“各行各业”的故事。序里有一句话很打动我：“看目前的样子，路变窄了，但还可以走。”每个人都在选择自己的生活，人与人之间或许有贫富差距，有社会地位高低……许多条条款款，但只要自己觉得自己所做的事是有意义的，内心能够自洽，那就是最好的生活方式。喜欢这本书。不仅是内容，装帧我也很喜欢。
36331621,格外的活法,4440729264,中英文题目的双关都好有趣。
36331621,格外的活法,4441011265,吉井忍在书中采访了10位并非行走在主流赛道上的人，有二手书店的店主、别样的摄影师、坚守传统的纹身师，还有建造“纯手工”大厦的建筑师、爵士乐咖啡馆店主和用心制作并维护中国摇滚乐网站的留学生等等。他们不是榜样，也不是什么特别的人，却用行动和信念守护着自己的心爱之物，选择了格外的活法并坚持了下来，让我们看到了不一样的生活的可能性。吉井忍说，“路变窄了，但还可以走”，她从这些人的故事里感受到了“有能力面对不确定性的暧昧的智慧”。
36331621,格外的活法,4419260648,喜欢收垃圾的搞笑艺人，拍老人的便当工摄影师，在生活中存一点钱+实现自己的梦想，有一种普通人的理想主义在。希望这样格外的活法，成为大多数人内心的底色。
36331621,格外的活法,4440073066,“发现自己能力不足时，她不会苛刻要求自己或过于自卑，而是伸出触角，与别人建立连接，慢慢向下扎根。我认为这也是”格外的活法“所需的素质，它不是一瞬间下大决心的冲动或激情就会成立，是一个漫长的过程。”这句话描写了本书里那些所谓不同的人成为不同的原因。这本书介绍了10位不一样的人，但是其中只有1位女性，放在了本书的第一位活法介绍中，这个比例是我读完整本书意识到的，也许女性特立独行更难一些。“东亚女性的位置 ”。这其中其实还有一位隐匿的女性，就是冈启辅的妻子，一位独特建筑师的伴侣，他完成建筑作品的成就感无法同样滋养自己的伴侣，我相信他的伴侣最终离开是为了寻找能够滋养自己的精神空间去了，这种推测让我对这位“隐匿”的女性肃然起敬。
36331621,格外的活法,4447875879,开年读到这样的非虚构作品，太幸福了。重拾一些勇气和力量，按自己的想法活下去。
36331621,格外的活法,4413109779,"你想活出怎样的人生之""跳出胜负束缚之后的路“"
